"sample","cohort","set","label","subgroup","DDC","TSPAN7","LCN2","RHOU","SOCS3","ANXA1","SERPINA1","CHST2","FGR","PDE6A","TRPM6","CATSPERB","MOGAT2","SERPING1","KDELR3","ME1","VLDLR","PCK1","MAOA","ADH1C","ADH6","PFKFB3","SLC2A3","PPARG"
"GSM2869368","GSE107499","discovery",1,"UC",0.20269742724712,0.824902429264149,2.65426050114931,0.374861596915916,-0.0201563240846544,0.970508729110007,1.62893314803185,0.728416615470074,-0.175338949290484,-0.0444172889582476,1.01267839324066,1.12679898451082,-0.325267752240542,1.20703578994737,0.628090666298617,0.803175897334854,-0.305140981324168,-0.432507274185288,1.22319267492663,2.13856723802827,0.17675065358718,-0.349957067300435,-0.0857442221234787,1.23304205592601
"GSM2869391","GSE107499","discovery",1,"UC",-0.0950488421910386,0.594209274546829,2.85888070361339,0.299482686111535,-0.175652631060709,1.46966958847843,2.52645932158258,0.660594404483186,-0.223869430117947,-1.03405798311987,-0.0458087014338443,1.44072948578991,-0.42674847568919,1.4825242252517,0.896254100742203,0.817545498646946,-0.539434350539296,-0.556483357697799,0.978703641008001,1.89865869752084,0.152015933672751,-0.225136515830838,-0.1150827354969,0.853676890740966
"GSM2869392","GSE107499","discovery",1,"UC",0.155766747461178,1.31877052488264,2.69279209331882,0.934290553661507,-0.608272468781055,0.564253475879914,1.91097811243963,0.190258473315107,-0.384488870886861,0.189314968531026,1.36866858059726,0.838873397651609,-0.238463175790739,0.668105042278527,0.94533961345393,0.185071269195529,-0.41022767646808,1.20320473217183,1.65085731222362,2.33997028576552,0.198127686777272,-0.434203763225299,-0.531057508971587,1.48206090058099
"GSM2869393","GSE107499","discovery",1,"UC",-0.10141168640872,0.625459155706288,2.72298492828675,0.232588020005003,-0.309188599887289,1.29625974125736,2.48039082324273,0.885688174781908,-0.120681497345097,-1.23668362718542,-0.354887250311766,1.13205963071767,-0.603818582242364,1.4464210197545,0.771589891942683,0.771797902361069,-0.537113587329432,-0.646064119419718,0.859919095796135,2.019473030962,-0.0970659005384927,-0.272933287534988,-0.0267992645621864,0.643022518046858
"GSM2869394","GSE107499","discovery",1,"UC",0.116171095676671,0.853676890740966,2.67029079132814,0.529813090722672,-0.284493728593847,0.912293387136019,1.74055182220559,0.623769755749571,-0.276943118566297,-0.244823974813172,1.17194294662714,1.07995954118242,-0.472027776571023,1.10919881453081,0.775130624880606,0.562624366433813,0.121614987469654,0.669070666954234,1.37460329336844,2.22711456552,0.040707268732503,-0.341595165320609,-0.391315868524337,0.882720036131583
"GSM2869395","GSE107499","discovery",1,"UC",0.153422235398272,0.375690154517103,2.78453560040802,0.307730877054921,-0.23878098456521,1.2667709141859,1.39760925549252,0.852787862017556,-0.0766019166942666,-1.27403950864536,0.504566681797182,1.23801190898012,-0.502988619394509,1.26918633143695,0.897177605969165,1.15582907405981,-0.319573803408053,-0.21137589884936,1.0727926919355,1.93051691084143,-0.122859805983821,-0.264606795710192,-0.108555390504535,1.03274083059784
"GSM2869396","GSE107499","discovery",1,"UC",-0.309188599887289,0.337014490543121,2.57860894411157,-0.00965290820263025,-0.271490825339935,1.52807407799117,1.73914861068368,1.24200991993992,-0.189157734139766,-1.17841258565888,0.0574075119846154,0.737102916239128,-0.718984712797147,1.4481817207093,0.626586414587412,0.63374433001149,-0.482585581976667,-0.518296540448867,0.722589332002311,1.80996051829549,-0.338649629179581,-0.24148333657822,0.0115063417840334,0.739130957901458
"GSM2869397","GSE107499","discovery",1,"UC",-0.336033839979036,1.18120044295818,3.03530098854986,0.319736343081226,0.0207742300099717,1.25480318625751,2.21618273908839,1.30997785511019,0.106535971771947,-1.02435312238516,-0.201121181315013,0.802110196108309,-0.665019218554117,1.58620618741507,0.976462162036857,0.550542971517948,-0.280475454952564,-0.394986648018114,0.782241422835871,1.83184351418,-0.151703463099486,-0.331135409845607,0.0224735129135464,0.485363722568881
"GSM2869398","GSE107499","discovery",1,"UC",0.036534163068902,0.42573369006105,2.84095658635867,0.752388231577236,-0.0800101225213575,1.12505234984067,1.45705331581781,0.698140486471779,-0.0300439029944366,-0.879077583137458,0.957237645818035,1.73426414540174,-0.438620504354087,1.11579436511676,0.964589497064981,1.27962299893345,0.0639061209445893,-0.0931872855350134,1.13587855693549,1.6972532134476,-0.472891177661376,0.145457119633542,-0.283046624235186,1.55131743110041
"GSM2869399","GSE107499","discovery",1,"UC",-0.0382342363113527,0.449358399121217,2.57011900046511,0.174084394399576,-0.411740164048486,1.12621639118255,1.55700155143733,0.723191014460353,-0.387317384621097,-0.979202415526767,0.163275008656063,0.915106826755469,-0.474446188969856,1.20193162997363,0.664056197237413,0.614602889761983,-0.544084623863498,-0.0750530287054834,1.03405798311987,2.14315010247457,-0.0538497945581024,-0.258373975474504,-0.0260267744632792,0.616469463878352
"GSM2869400","GSE107499","discovery",1,"UC",-0.190573012509478,0.553780760151411,2.57860894411157,0.259971168221024,-0.330319779912465,1.12156933833297,1.25141666162664,0.897177605969165,-0.21137589884936,-0.989733544276759,0.180987892470091,0.678567092244554,-0.560996748825133,1.17010346420016,0.493023046565518,0.407541122417201,-0.3394675378899,-0.0553965418263617,0.916986484020641,2.13402885379755,-0.152953434579558,-0.262528058557912,0.170008972023625,0.538719960635739
"GSM2869401","GSE107499","discovery",1,"UC",-0.302553130732118,0.638471232322628,2.79976472871248,0.176123186134752,-0.0280352821770052,1.72667114541037,2.2778473400748,0.87658014804367,-0.144832801331677,-1.19150202559135,-0.119748112371034,0.857462816878249,-0.732853861468278,1.26230464284821,0.731238652072927,0.773463189759625,-0.607343583110553,-1.18399751108022,0.322012787859872,1.16400026014711,-0.280475454952564,-0.0342160505722977,0.65714051026265,0.581542441031046
"GSM2869402","GSE107499","discovery",1,"UC",0.242914706527827,0.820353198625263,3.06778733053757,0.415609702977058,-0.50702394722912,1.13118068178465,1.62026389701652,0.238304280437062,-0.505794932754607,-0.531057508971587,1.11781136576215,1.28559950032098,-0.205535942286026,0.747886451056856,0.93238060499644,0.692829570409276,-0.0758274499606031,0.717785248377646,1.32394701969956,2.34719035135652,0.32315163559298,-0.133292828352417,-0.177221299835292,0.748499436425222
"GSM2869403","GSE107499","discovery",1,"UC",-0.0294258532856387,0.715788432176634,2.84095658635867,0.397826806703568,-0.311619600452891,0.889122675801868,1.99628739383041,0.817545498646946,-0.247211816692118,-0.937161884481768,-0.326570701593493,0.424381323997637,-0.515295887441591,1.17040976961868,0.619086282747794,0.529813090722672,-0.401841918955726,-0.328363163138323,1.11521891235749,2.07734679999064,-0.0710267531277661,-0.31356572703809,-0.057716912411957,1.00292616335184
"GSM2869404","GSE107499","discovery",1,"UC",0.224502927919283,0.799131066108462,2.83232591688852,0.310646980028401,-0.472545774957475,0.943168783100352,1.59661657697798,0.3388131927813,-0.396322794999975,-0.425395525639041,1.0067642896773,0.806806127141564,-0.179418169878917,1.08913659622183,0.772838455844509,0.374695916290844,-0.261569024436328,0.451922649054255,1.24468632850843,2.18488739262141,0.214377586687156,-0.33766843762869,-0.207744820518446,1.01914720428976
"GSM2869405","GSE107499","discovery",1,"UC",0.255022009752577,1.09277709180596,2.71060993508417,0.607343583110553,-0.519710227201881,0.913464774915164,1.93051691084143,0.0950488421910385,-0.531591082818862,-0.196395423848197,0.759169651029946,0.639986853896706,-0.237827630456657,0.836679681300693,1.00318157868169,0.638660604760675,-0.368077062962251,0.315188406567929,1.44598154446296,2.40706446636187,0.369895628465311,-0.380168842250916,-0.286906895393674,1.12913319188598
"GSM2869406","GSE107499","discovery",1,"UC",-0.120059229063993,0.593840784948982,2.94156740785653,0.380666943623047,-0.153734788004464,2.05770988016857,2.57011900046511,0.557024364665852,-0.178005797546198,-0.958703870149894,-0.220861537539855,1.53105914780623,-0.410563703606676,1.03828497875107,0.998085643312224,0.961397315082385,-0.48971208874065,-0.984454332295091,0.708226386379936,1.20447978750426,-0.0928770576601415,0.126906791474276,0.397492504222215,0.837118102237208
"GSM2869407","GSE107499","discovery",1,"UC",-0.0203107998352846,0.845478915923175,2.79206922518179,0.425902790528209,-0.426410165033379,1.13617300708534,1.78131278005043,0.881352746053396,-0.396824032461748,-0.841511198176667,0.692044430990837,0.673908188623467,-0.464100871341284,1.72530124458065,0.830340541724029,0.795523057763281,-0.297544913474346,0.497737417567808,0.952365023251417,1.96234152554376,-0.271651070969302,-0.422185382083491,-0.194506354178768,0.821867718575896
"GSM2869408","GSE107499","discovery",1,"UC",0.142804155374306,0.986211015597058,2.69279209331882,0.596052934778488,-0.636200545282357,0.73023011437967,1.58892909452987,0.317786423066855,-0.464616950069038,-0.141712051458907,1.05269008121366,0.620770763721309,-0.291093687959504,0.979701433766667,0.701099516768993,0.352421088030202,-0.0635966043421957,0.90715407918713,1.46876065118696,2.22711456552,0.0983073630085281,-0.389982348449028,-0.338976765447809,0.96237848039395
"GSM2869409","GSE107499","discovery",1,"UC",0.237986507774487,0.766193280093572,2.82390120221793,0.321850129448899,-0.17314365811445,0.914637417447551,2.09781904241275,0.489537976741057,-0.26684671543906,-0.734066524236275,-0.228622872592868,0.672745748610944,-0.298513659679449,1.12447090043349,0.768888786931209,0.5875887268956,-0.184442858206234,-0.475137673304131,1.2440163907876,2.11921022125979,0.235603976294745,-0.279832952909506,-0.0301984172056077,1.07995954118242
"GSM2869410","GSE107499","discovery",1,"UC",-0.34028567375851,1.04626100880967,2.64394069863729,0.313241290322834,-0.304008546255095,1.04786421688388,1.56588632836224,1.01474379296458,-0.199387887593091,-0.970261415792371,0.45346262549717,0.376850568753156,-0.593472375967921,1.74407492457667,0.609573791254005,0.336524124807699,-0.217539346742268,0.163118494099086,0.64264273638708,1.81394777105732,-0.471509904809212,-0.367416068424758,0.0227824802698574,0.793617122959125
"GSM2869411","GSE107499","discovery",1,"UC",-0.167345802900354,0.691848212794297,2.76992612575716,0.119592558372897,-0.292544148252773,1.14683956001533,2.23455308716288,0.777635826860666,-0.206798034928283,-1.17010346420016,-0.322500814234681,0.698534670273055,-0.588323067437812,1.53807787548094,0.546952183246784,0.403181727384219,-0.334236818809137,-0.859695583425565,0.475656435669291,1.71985376580531,-0.27181132357461,-0.289160692527022,0.104827572449804,0.494593281201803
"GSM2869412","GSE107499","discovery",1,"UC",-0.162492475788606,0.629219788310905,2.76992612575716,0.280314818597201,-0.358014159506629,1.27612865641241,2.03148527530372,1.01474379296458,-0.211060042938658,-0.951393209937851,0.110730644575003,0.566609282042849,-0.566246645913105,1.75694073584893,0.773254911589623,0.762263674820748,-0.453120315690744,-0.357849498306773,0.675071539980021,1.67297872211778,-0.246256511550493,-0.352092428606901,-0.0308164812970477,0.605301876237336
"GSM2869413","GSE107499","discovery",1,"UC",0.2127975119237,0.738522226517588,2.80762969696212,0.335707028303425,-0.449871012246979,0.930474051524053,1.55596433166038,0.457917509681286,-0.412580841879099,-0.602151462768149,0.995040485353162,0.919340621561626,-0.264126985968075,0.999866267162484,0.67681828236609,0.44662645160962,-0.108244682089817,0.446114582960509,1.25514263091726,2.34719035135652,0.163901106922552,-0.261089597632012,-0.252310612533428,0.7120023198259
"GSM2869414","GSE107499","discovery",1,"UC",0.160301911442145,0.801897165174734,2.82390120221793,0.51459052620766,-0.128619599701729,1.1106285210893,1.71782405625147,0.474273353339748,-0.365929416949557,-0.284493728593847,0.953337736832114,0.777844813941188,-0.346183018918609,1.12070070892015,0.732046018041093,0.349957067300435,-0.128308152103871,0.739739963296502,1.33403169654562,2.08952482968032,0.0499834818417598,-0.319248749383822,0.101566927986726,0.758139924125036
"GSM2869415","GSE107499","discovery",1,"UC",0.277906138535293,0.698731802879434,2.81567227086083,0.544442823729486,-0.140620116536088,1.00907430088972,1.98619472179065,0.475310579878637,-0.335380252479362,-0.592919913466352,-0.391816117883122,0.720585609776126,-0.244187453227978,0.770342529724341,0.834052524620041,0.729423818714893,-0.191202147497971,0.342741451061297,1.37143210270172,2.21618273908839,0.251194694908263,-0.25773528311144,0.00362944508812087,1.39842999766769
"GSM2869416","GSE107499","discovery",1,"UC",0.19529338180199,0.84393433601206,2.80762969696212,0.282242933607748,-0.40100490499869,0.930950372632009,1.59002156341487,0.499311330893847,-0.368407620529454,-0.706837797313709,0.929759965421472,0.979451894158925,-0.270689701666974,0.859472113995228,0.674295871000288,0.494593281201803,-0.214061529039994,0.214851713323958,1.20703578994737,2.25764243859667,0.0921015270118363,-0.320711758700992,-0.0433351388418863,0.62245700796228
"GSM2869417","GSE107499","discovery",1,"UC",-0.385985934707365,0.805523657583039,2.84980420913676,0.144208539476679,-0.185071269195529,1.58512031012008,2.07868476753283,1.46785292571971,-0.109021472786698,-1.47377491014605,-0.267807090380375,0.504391279539306,-0.755466387579826,1.87844441523607,0.754439541473094,0.916281233182715,-0.392816910977418,-0.304493827748153,0.476521324239448,0.948967598410735,-0.494244234904925,-0.279672345457092,0.201751619506325,0.601781219099546
"GSM2869418","GSE107499","discovery",1,"UC",0.175182114876824,0.824251495229173,2.79976472871248,0.354064957112322,-0.126284044679265,0.96409775273576,2.03760302983657,0.786022014093982,-0.182558061147695,-0.749521704233172,-0.314052444015683,0.627714470242848,-0.44526172814079,1.24636362158707,0.726806625290655,0.528214328757028,-0.382161815157445,-0.41123589702929,1.15462507773905,1.99742143869933,-0.0203107998352846,-0.270849912487444,0.0074906104868303,1.10862756630293
"GSM2869419","GSE107499","discovery",1,"UC",-0.0966003907812289,0.706044929509082,2.7293322739111,0.412244535788872,-0.381497322573773,1.06459112412648,1.69921270834314,0.838434331641736,-0.296092317250796,-0.369234190686277,0.814098689617271,0.952851267346649,-0.506497133068241,1.26884081847661,0.694597697949434,0.485711253246195,-0.181458896046674,0.452949180698539,1.27403950864536,2.16676708238819,-0.118192702143199,-0.297222060160202,-0.231953352248744,0.795099267133101
"GSM2869420","GSE107499","discovery",1,"UC",-0.164370722776059,0.53176897439787,2.61456665235439,0.0515299140324834,-0.41123589702929,1.23867686972903,1.61228102273381,1.17965050148269,-0.209481078524115,-0.974722175550522,-0.0301984172056077,0.982951018150596,-0.612924802128835,1.53656748257365,0.633178054194725,0.57770585823295,-0.492499905231844,-0.449187554322346,0.830558576738447,1.85120212212039,-0.187114111085354,-0.309836687470116,-0.193247360322992,0.746661322504176
"GSM2869421","GSE107499","discovery",1,"UC",0.110109090396301,0.7120023198259,2.69279209331882,0.272292123293408,-0.167345802900354,1.35345971698519,2.48375241460822,0.666754213253067,-0.17816271021994,-0.823167380540384,0.0823344297898437,1.2254802379551,-0.376850568753156,1.44160206983538,0.890269842076134,0.701692059359133,-0.593840784948982,-0.259971168221024,1.06540805687759,2.08952482968032,0.00625502816477101,-0.23703333382354,-0.104206412443074,0.916986484020641
"GSM2869422","GSE107499","discovery",1,"UC",-0.0342160505722977,0.588690356689721,2.84980420913676,0.18083090020511,-0.397659649907678,1.28736605996419,1.7745608574784,0.938120713146932,-0.215009766264418,-0.882948078267244,0.772838455844509,1.06622570127934,-0.389982348449028,1.26780518734176,0.803389147047007,0.604374661643489,-0.0978417969292911,-0.011351887563688,0.968778780308248,2.09089723920417,0.0249453143133849,-0.247052583524054,-0.200018106639205,0.716586815758569
"GSM2869423","GSE107499","discovery",1,"UC",-0.186956941784186,0.613483972686,2.75588496092672,0.325756293420503,-0.385985934707365,1.26711552130613,1.97957701137809,1.28665895423973,-0.237986507774487,-1.0955873589586,0.132046353602312,0.648539827826538,-0.533904988582928,1.78282428869696,0.826205347120985,0.995040485353162,-0.434034058155655,0.144208539476679,0.656182486553178,1.43206334620764,-0.281600112365218,-0.394318839020154,-0.153265964717287,0.837337373054306
"GSM2869424","GSE107499","discovery",1,"UC",-0.0451902851002297,0.741162044142161,2.74906317605298,0.220070319974645,-0.438280452191212,1.13676220309713,1.73705019245931,0.84835278673517,-0.232905389003306,-0.735280267448777,0.164370722776059,0.828815400310488,-0.538362868781786,1.37460329336844,0.786653204862227,0.487101963303304,-0.427594466163837,0.0744335241302747,1.11809988010998,1.94464581073525,-0.154516235297774,-0.353407294908819,-0.0930321704783849,0.693615137150807
"GSM2869425","GSE107499","discovery",1,"UC",-0.00934400600152003,0.918633845769155,2.84095658635867,0.23703333382354,-0.242119439745769,1.06540805687759,2.16515460790832,0.881808326236334,-0.119281459053951,-0.798493603706068,0.0221645477025606,0.804455944163691,-0.578801154853676,1.5706405140799,0.980450418897233,0.62846695126497,-0.431489978250727,-0.276301247967563,1.07444168285377,2.1265611671998,0.0553965418263617,-0.395487620375295,-0.100480288130606,0.570603215554832
"GSM2869426","GSE107499","discovery",1,"UC",0.140308165979528,0.67119724106561,2.84980420913676,0.31453923540161,-0.325919157753828,1.06295938645487,1.74761980881916,0.508253728029273,-0.308216711859219,-0.523249001059002,1.03458534672512,1.42010850830147,-0.205693685921908,0.969272755393509,0.921936071659984,0.660402314970915,-0.128308152103871,0.295930956285448,1.2153977710555,2.21798638224537,0.221019797630185,-0.207429204671734,-0.376518970112829,0.784760570988353
"GSM2869427","GSE107499","discovery",1,"UC",0.129242532358313,0.934768573562288,2.71674542818236,0.546234872568936,-0.447479826222309,0.715389411448014,1.70977517478409,0.53176897439787,-0.381165139458457,-0.107467956702706,1.17841258565888,0.76495107633417,-0.343724340210288,1.10038477284499,0.660594404483186,0.472200428620516,0.0102707153975987,0.798493603706068,1.42095570704843,2.24402860873724,0.028189787351702,-0.441853537655924,-0.467888331142127,1.05835142605047
"GSM2869428","GSE107499","discovery",1,"UC",0.166406145133642,0.700704625100208,2.81567227086083,0.517060413763336,-0.216748704063789,0.92833321358836,2.17163860365495,0.742789117026549,-0.289482783216162,-0.614976033109598,-0.187271285008785,1.04439399160695,-0.375192989043735,0.994280636500582,0.87431448761192,0.825119484957276,-0.401172285297566,-0.115238207146721,1.31399522035903,2.16676708238819,0.0835742414335759,-0.223236022147041,-0.175966330115448,1.30598152133799
"GSM2869429","GSE107499","discovery",1,"UC",0.163431527212859,0.772422134093814,2.79206922518179,0.418305227700486,-0.084039203819417,0.908786709558226,2.17821520639653,0.780145918847547,-0.107312619420255,-0.657332187373231,-0.162492475788606,0.76474415713605,-0.445091196053744,1.19907424965328,0.765365013020618,0.585754259746881,-0.378177378210954,-0.393818097666791,1.1993912529028,2.1815391598435,0.0945834223986095,-0.25757562645722,7.7222066454664e-05,1.05889237222017
"GSM2869430","GSE107499","discovery",1,"UC",0.0190750070912078,1.02304904342455,2.95346041961067,0.214851713323958,-0.100635515102006,1.37064145655859,2.23455308716288,0.835146472696558,-0.106380649968242,-0.966805239309056,0.304817388578674,0.745233420725623,-0.566609282042849,1.36748740750741,1.02383128186207,0.637335478038116,-0.497038296347204,-0.448333526835942,1.04173312194365,1.72121085199648,-0.0578716146957366,-0.201278783359205,0.222761024951917,0.779936556892212
"GSM2869431","GSE107499","discovery",1,"UC",-0.274857454793826,0.727208946088361,2.69279209331882,0.213903508236697,-0.265406614064438,1.28701242666392,1.89399624476746,1.24669950123155,-0.215958196855166,-0.925248381719297,0.23750989382559,0.669263866746593,-0.625271356510717,1.79894671309478,0.758757663726981,0.69676169640155,-0.446114582960509,-0.0815596118967775,0.586854703077538,1.79121128359576,-0.467371465175434,-0.330319779912465,-0.0973762520564723,0.795946991316399
"GSM1900148","GSE73661","discovery",1,"UC",-0.471164727215898,1.59002156341487,2.32358262965647,0.808089925051968,1.35927209863083,2.55772147078162,1.79274980410895,0.87612665621278,0.81948860297286,-1.47194725969066,-0.896254100742203,-0.830340541724029,-0.102653687784943,2.03883577820353,1.37261968185848,1.04599406882834,-0.975219013264583,-0.209796829502777,0.106380649968242,-0.394652721518781,-1.3408309216032,1.64604962348356,1.26093546007807,0.236874492456896
"GSM1900154","GSE73661","discovery",1,"UC",0.28658504357773,0.887060719489898,2.59170308208882,1.10634618240259,1.81394777105732,2.77715677376164,2.45133096010861,0.638850000105088,1.2887822057465,-1.44466479141839,-0.202066868658862,0.101566927986726,0.264766745823527,1.06759002825557,1.61001896856027,1.36591547173492,-1.06731700391939,-0.145613208058546,0.679150490085226,0.481197908506973,-0.600116141945498,2.03883577820353,1.65206521592701,1.04332875728765
"GSM1900155","GSE73661","discovery",1,"UC",-0.108555390504535,1.24000843690902,2.68703812250106,1.01500227238179,1.50899499581696,2.44514580575386,1.97739024811579,0.375855896973332,0.828379999640364,-1.58729393828066,0.210270495202453,0.35900233076016,0.728013941043821,1.21507458379405,1.48904445684858,1.63360725638342,-0.876806961573561,0.0806298950116691,0.446967762390298,0.608086649681075,-0.719584833027367,1.85636809542077,1.43465188450708,0.916986484020641
"GSM1900158","GSE73661","discovery",1,"UC",0.65044692666741,0.83997177089599,2.69863662333048,0.78035531500416,1.05781078940132,2.61456665235439,2.3987527956002,0.0728848871393922,0.16124062993195,-1.55234718106827,-1.10805667961849,1.26953199597823,0.385320466407568,0.12643972677727,1.69205951173099,1.71647483807468,-1.15492591987314,-0.250079090001295,0.938360555099322,-0.199545434920739,-0.252629503797699,1.56958096001407,0.329667434172158,1.06431897104585
"GSM1900172","GSE73661","discovery",1,"UC",0.488319607801143,1.41504658871291,2.73579152367196,1.07389169475084,1.22843084668176,2.42129813201768,2.4704708783693,0.311295360934713,0.5617199507026,-1.38500635646573,-0.228147297591178,0.477905888072413,0.942927854049219,0.902038620444142,1.52757788818152,1.65085731222362,-1.09193569282709,-0.146237597275631,0.784130317530076,0.752388231577236,-0.215800111622272,1.66304642757636,1.02226743048722,1.33553730374245
"GSM1900175","GSE73661","discovery",1,"UC",0.381331225756336,0.848574143906594,2.26965392478637,0.59199954450809,1.51773210540117,2.82390120221793,1.81635403493659,0.40351679251323,0.374530245950563,-1.44862259810807,-0.826205347120985,0.0019305528586564,0.204116479191386,1.10180060520903,1.68627063389034,1.79274980410895,-1.15613033505059,-0.506497133068241,0.592367631873482,0.616656239368208,-0.546414173876634,1.28771985433129,0.910889372041739,1.24535682533141
"GSM1900176","GSE73661","discovery",1,"UC",-0.245460595606653,0.762057179719397,2.54966971634694,0.425226461671022,1.59606433636864,2.85888070361339,2.21438627677101,0.879077583137459,0.777217954554048,-1.48857662411167,-0.76495107633417,-0.113683615360678,-0.200490823049654,1.86861850894919,1.22026089500275,0.994280636500582,-0.701692059359133,-0.171889581233418,0.176593780209592,-0.0359159810546087,-1.14237936492854,1.71378573722913,1.49989576645066,0.520594308971428
"GSM1900180","GSE73661","discovery",1,"UC",0.293672709540465,1.44510343073326,2.66487096626598,0.885916816324664,0.84085119963242,2.33522382075236,2.30338961358773,0.23925774296176,0.180673912396865,-1.36434690388707,0.241006323331098,0.428610058911212,0.653120847228349,0.907387164007086,1.58241376321684,1.65146096288367,-0.91886938669878,0.264446852366281,0.887060719489898,0.725399427784389,-0.395153627783307,1.36121979913955,0.480677769898619,1.00522726215592
"GSM1900181","GSE73661","discovery",1,"UC",0.474619038773857,1.50514854610131,2.94156740785653,0.832741102983632,0.777844813941188,2.5417799417233,2.06939607994731,0.132202151687119,0.204116479191386,-1.50562813508184,0.0339069830695112,0.938840401013898,0.871150081483056,0.777217954554048,1.65448828050088,1.00190515564264,-0.466682504696333,0.526794339699936,1.03854978217612,1.14535029632935,-0.422523086553776,1.72053191281666,0.411740164048486,0.892107749136512
"GSM1900184","GSE73661","discovery",1,"UC",0.114616337222,0.704856459240525,2.79206922518179,0.824902429264149,1.10691598830897,2.79976472871248,2.21979726979385,0.354722772491534,0.418305227700486,-1.42137968914789,-0.39615573797688,0.706837797313709,0.0617396316237055,0.969766967105672,1.61625958513646,1.72121085199648,-0.612365823150275,-0.513004398372364,0.471337308992718,0.18868605900738,-0.566427954666966,1.67235310532547,0.977457768617888,1.01035997015227
"GSM1900185","GSE73661","discovery",1,"UC",0.397826806703568,1.39026457103182,2.84980420913676,0.733055897056049,1.88297134504334,2.71060993508417,2.09365393235096,0.542115770251793,0.786863671437111,-1.53959178535875,-0.389482457285852,0.357026337724088,-0.0702526033625274,0.920519602883051,1.72804429424576,1.65146096288367,-1.15582907405981,-0.681096821788605,0.861037302721981,1.14982574326151,-0.216590591801772,1.78055854934236,1.3785868244445,0.853899253359741
"GSM1900186","GSE73661","discovery",1,"UC",0.3682423367162,1.07251814362148,2.79206922518179,0.93500766362876,0.625834820294105,2.67029079132814,2.10768167339755,0.0897752655122758,0.162805476968434,-1.45038892970089,0.0142865682608524,1.01164731165788,0.287228776932645,0.634121960143932,1.58241376321684,1.45260322736375,-0.967298271348479,0.321687479552913,0.460663495120051,0.25358633189113,-0.382660295340646,1.71849983966682,0.348643792124273,1.07968286734042
"GSM1900192","GSE73661","discovery",1,"UC",0.605858454834727,1.59606433636864,2.77715677376164,0.928570874289237,0.672358470609659,2.40150495256573,2.09921553567452,0.32022401280704,0.582274188487749,-1.26746027896721,0.254383865983763,-0.128463874345182,0.831867617006856,0.809375056189129,1.42095570704843,1.23801190898012,-0.909954358713029,0.138280818750223,1.12243881481444,1.91967996528134,-0.167032567267792,1.20607636558101,0.353407294908819,1.07416664818714
"GSM1900195","GSE73661","discovery",1,"UC",-0.0124330729995429,1.39351959638912,2.48375241460822,0.632800649763381,2.02424292182055,2.68703812250106,2.14777842584197,0.50614600171478,1.07912976745594,-1.45083122033823,-0.679928713649529,-0.276140798113431,-0.0938077682213213,1.4825242252517,1.45794680371215,1.34730982761694,-0.969025738294214,-0.300290422974338,0.32868917844642,0.333910203788422,-0.701099516768993,2.11341083690886,1.90715662772681,0.488667639173149
"GSM1900202","GSE73661","discovery",1,"UC",0.446114582960509,1.31180130583882,2.85888070361339,0.698534670273055,0.979701433766667,2.62897018484593,2.09365393235096,0.27181132357461,0.09194642754419,-1.53455906212587,0.157330230514205,0.593840784948982,0.840631281500811,0.734673260554954,1.80679130848781,1.54670378976168,-0.737305583897101,0.909020140235793,0.90459339089771,1.46785292571971,-0.190101210778286,1.65631197427406,0.457917509681286,0.581908275811233
"GSM1900204","GSE73661","discovery",1,"UC",0.549824247236742,0.70981501942158,2.83232591688852,0.951393209937851,0.786232376211502,2.65426050114931,2.12213685013658,0.0812496984749209,0.00671837031516665,-1.47928761051646,-0.234333840333546,0.713993734782181,0.81970469443731,0.346183018918609,1.73774881521672,1.88388137705042,-0.989733544276759,0.0762921245133053,0.973977369790002,0.716986178869627,-0.322826207821456,1.35966122619893,-0.326244912361907,1.10151726208008
"GSM1900206","GSE73661","discovery",1,"UC",0.122237373049767,0.684411522611159,2.76283745860824,0.480504419264229,1.49091905468734,2.95346041961067,2.15245322016886,0.534439372585831,0.648730431487243,-1.39148347815748,-0.716187566903892,0.10467227866557,-0.0227824802698574,1.06024609516698,1.49044991407554,1.60608008267143,-0.84901698303721,-0.777217954554048,0.129398273349571,-0.0958245876512769,-0.623207018055706,1.78433988149857,0.842832296254536,0.826857332249527
"GSM1900208","GSE73661","discovery",1,"UC",0.638281882778618,0.878168791221939,2.70457481484426,0.958459356340982,1.01061730446664,2.60068593925342,2.22344103660926,0.238780984565211,0.484842536429564,-1.60049596494649,-0.856125206623276,0.587221675437851,0.945581091864082,0.735887545383033,1.79506557201487,1.96234152554376,-1.12012209210098,0.063751361879966,0.662516642587724,-0.810018123247704,-0.250079090001295,1.45660700773531,0.803389147047007,1.13088789293217
"GSM1900210","GSE73661","discovery",1,"UC",0.297867797805845,0.994533855649795,2.74236697357706,0.988474090336538,1.54466380879938,2.52272019985624,2.40150495256573,0.412749012422314,0.782241422835871,-1.30598152133799,-0.401841918955726,0.450725630307618,0.665597327463903,0.991246964434506,1.37539825444399,1.34311115905699,-0.987970747568139,-0.525375412061177,0.793828751057606,0.882036184973614,-0.634499680726694,1.64306403160777,1.2803237449564,1.04572720336055
